Film,Rating,Year,Budget,Actor,Director,Writer,Popularity
2085566,7.9,2005,4543840,7.331111168364684,7.6333333651224775,7.591666658719381,1
2085821,6.9,2011,30000000,6.831320503987448,6.487500071525574,6.799999952316284,0
2085870,5.7,1990,38000000,6.023370055626989,6.3900000095367435,5.950833308129084,1
2085958,6.5,1998,4500000,6.434920494260581,6.75,6.300000031789144,1
2086004,5,2006,500000,5.162165850092008,5,5.450000047683716,1
2086018,6,2011,4000000,6.249742961202144,6,6,1
2086207,7.4,1988,10000000,6.983740696742424,7.158064519205401,7.096874997019768,1
2086229,5.2,1991,17000000,5.788789700373996,5.199999809265137,4.849999904632568,1
2086774,6.6,2009,11000000,6.783333275053236,7.285714217594692,7.285714217594692,1
2086868,7.1,2005,2197160,6.997702624469498,6.699999968210856,6.950000047683716,1
2086950,6.1,2001,30000000,6.016769589812066,6.266666730244954,6.740000057220459,1
2086954,5.6,2012,2672790.4,5.762261843861956,5.599999904632568,5.599999904632568,1
2087193,7.3,2002,12500000,6.859635835271032,7.450000047683716,7.300000190734863,0
2087200,6.6,1998,60000000,6.424094877963799,6.699999928474426,6.166666634877522,0
2087318,5.3,2011,1000000,5.410556592235932,5.300000190734863,5.300000190734863,1
2087979,2.6,2012,5000000,3.8713286148322803,2.5999999046325684,2.5999999046325684,1
2088245,5.8,2007,4000000,6.118229264186487,6.400000095367432,5.800000190734863,0
2088466,7.6,1995,62000000,6.8841282937675174,6.4749999443689985,7.399999891008649,0
2088476,5.2,2011,5000000,5.362129508565974,5.199999809265137,5.199999809265137,1
2089319,6.7,1998,14000000,6.475846730661217,7.166666587193807,6.563888850035491,1
2089455,5.2,2006,12000000,5.538234073929335,5.199999809265137,5.3166665236155195,1
2089857,3.8,2001,570000,4.581818154363921,4.550000071525574,3.799999952316284,1
2089858,6.3,1990,31000000,6.284164060992844,6.800000190734863,5.896666733423868,1
2089895,6.8,2004,4500000,6.866666793823242,6.766666730244954,6.7333334604899076,1
2090547,6.8,2013,4625.6,6.7704837185359565,6.800000190734863,6.800000190734863,0
2090623,4.5,2005,32000000,5.338922895119438,4.714285782405308,4.978174618312291,1
2090969,7,2004,1200000,6.879999992582532,7,7,1
2090972,7.8,2012,44500000,7.308457287231308,7.699999968210856,7.800000190734863,1
2091316,7.4,1992,19000000,7.120893564735291,7.799999952316284,7.200000047683716,1
2091527,7.6,2010,1500000,,7.599999904632568,7.599999904632568,0
2091541,6.6,1998,140000000,6.457758840894744,6.563636389645663,6.467238049280075,1
2091759,5.7,2009,20000000,5.963709562542171,6.4999998807907104,5.699999809265137,1
2091928,6.5,2008,25945080,6.488061725710645,6.549999952316284,6.793333387374878,0
2091929,6.6,2007,28910000,6.547942936845691,6.549999952316284,6.793333387374878,0
2092223,7.6,2013,9736800,7.4734029549477965,7.450000047683716,7.6499998569488525,1
2092226,7.5,2007,120000,7.084750195458192,7.5,7.5,1
2093237,5.8,2011,40000000,6.069859172009322,5.800000190734863,6.1625001430511475,1
2093243,5.5,2010,75166000,6.058179547754274,6.572727246717974,5.934946190926336,0
2093272,5.2,2009,75166000,6.109740279821629,6.572727246717974,5.823297428828414,0
2093274,6,2006,75166000,6.076535566311946,6.572727246717974,5.9116487144142065,0
2093599,6.7,1955,1500000,6.775894843059893,6.299999952316284,6.712499876817067,0
2093800,7.2,2009,2596480,6.541468173738511,7.199999809265137,7.199999809265137,1
2093865,7.1,2009,3407880,6.822395746906598,7.099999904632568,7.099999904632568,1
2094099,7.8,1997,50000000,6.978691430237384,6.6333333651224775,6.679166754086813,1
2096183,4.2,2013,3000000,4.944178782124383,4.199999809265137,4.199999809265137,1
2096621,7.5,2011,100000,7.055555502573649,7.5,7.5,0
2096647,6.3,2008,11500000,6.2741959288191635,6.300000190734863,6.300000190734863,1
2096714,7.4,1976,150000,7.196066745758056,6.607692278348482,5.82307690840501,1
2096715,6.3,2005,20000000,6.22804977623467,6.900000095367432,6.011538438307934,1
2097281,6.4,2009,40000000,6.4786136975580675,6.5,6.272222280502319,0
2097384,5.8,1999,48421547.64,5.986802827248724,5.800000190734863,6.060000076293945,1
2097385,5.3,2012,70540400,5.735678694354636,5.300000190734863,5.686000118255615,1
2097386,6.6,2002,57657294,6.610409784893115,6.599999904632568,5.9600000540415445,1
2097388,5,2008,90199200,5.356933326766605,5,5.637619070779709,1
2097804,6.5,2013,2500000,6.418121268358977,6.5,6.5,1
2097844,6.7,1991,36000000,6.583865445145429,7.1499998569488525,6.949999888737996,1
2098269,7.5,2001,1637084.12,7.5,7.5,7.5,1
2098275,7.2,2009,300,7.199999809265137,7.199999809265137,7.199999809265137,0
2098587,6.2,2010,3245600,6.01017529964447,5.099999904632568,5.373958269755046,1
2098650,7.4,1980,7200000,7.097640630339051,7.400000095367432,7.150000095367432,1
2098725,6.7,2001,90000000,6.540861907227215,7.400000095367432,6.774330258369446,0
2098748,5.5,2012,10000000,5.871406093466061,5.5,5.5,1
2098781,4.6,2012,3000000,5.695454514387882,4.599999904632568,5.799999952316284,1
2098819,7,2011,1156400,7.02894737845973,7,7,1
2098937,5.4,2004,16189600,5.856160749444345,5.400000095367432,5.400000095367432,0
2099184,7.5,1956,750000,7.286154682220405,7.460000038146973,7.650000095367432,0
2099218,5,1958,88000,6.039595228263311,6.099999904632568,4.399999976158142,1
2099239,4.8,1957,70000,5.276000131766002,5.860000014305115,5.540000104904175,1
2099248,3.4,1959,70000,5.090076994406872,4.3500001430511475,3.4000000953674316,1
2099275,4.6,1978,90000,4.815999919772148,4.599999904632568,4.599999904632568,0
2099336,6.6,2011,13000000,6.495578529862799,6.599999904632568,7,1
2100603,5.4,2008,3400000,5.938184980709339,5.400000095367432,5.400000095367432,1
2100652,7.6,2007,30000000,7.016584024047112,7.599999904632568,7.092857048625038,0
2100667,7.3,2013,25000000,6.660037209728023,7.050000190734863,6.666666666666667,1
2100848,8,1958,2240000,7.641576733144114,8,7.223333311080933,1
2100982,6.2,2012,1358770,6.363888753785027,6.199999809265137,6.199999809265137,1
2101292,6.3,2013,7413455,6.3697193005410995,6.300000190734863,6.150000095367432,1
2101316,6.2,2002,63000000,6.121522714691782,6.619999980926513,6.038333268960317,1
2101319,7,1997,17000000,6.408639994131337,6.619999980926513,6.116666595141093,1
2101321,6.6,1999,33000000,6.245301670884181,6.619999980926513,6.038333268960317,1
2101335,6.6,2008,130000000,6.652370258671654,7.199999968210856,6.859999934832255,0
2101559,6.6,2002,7000000,6.270878699156325,6.657142843518939,6.599999904632568,0
2101600,4.6,2004,8326080,5.048717873218733,4.599999904632568,5.349999904632568,1
2101717,3.8,2006,50000,4.008616733679425,3.799999952316284,3.799999952316284,1
2101824,5,2008,2000000,5.300790595702637,4.849999904632568,4.653333282470704,1
2102037,6.2,2014,15000000,6.285933975951215,5.949999809265137,6.199999809265137,1
2102109,7.5,2010,4000000,7.435119052728017,7.5,7.5,1
2102203,6.6,2001,8000000,6.616666595141093,7.299999952316284,6.740000057220459,1
2102303,7.3,1972,2750000,7.205164719779952,7.790476231347947,7.433201590828273,1
2102541,5.2,2002,17000000,5.510782651824971,5.199999809265137,5.199999809265137,1
2102879,5.5,2004,60000000,6.015988945049076,5.9666666984558105,6.125714310918535,1
2102884,4.7,2007,40000000,5.432562679538775,4.549999952316284,6.062380958511715,1
2103264,7.6,2006,3340988,7.034423047010246,7.599999904632568,7.599999904632568,1
2103287,7.1,2009,17000000,6.849087501735125,7.433333396911621,6.974999904632568,1
2104193,4.6,2007,1622800,5.360300878683726,4.599999904632568,,1
2104769,6.6,2013,7302600,6.6958332565095695,6.599999904632568,6.599999904632568,1
2105036,6.9,1995,30000000,6.721410245893636,6.900000095367432,6.666666734786261,1
2105064,5.8,1998,80000000,6.130893077719561,6.642857142857143,6.241666765440078,1
2105146,6.6,1939,748000,6.9489618936582875,6.966666539510091,6.88166665871938,0
2105708,6.4,1983,3000000,6.437741202492028,7.075000047683716,6.510526381040874,1
2105777,4.2,2009,8000000,4.896158454696853,5.3999998569488525,4.199999809265137,1
2105885,5.8,1994,50000000,6.002914464085674,5.550000190734863,5.754545471884987,1
2106001,5.5,2008,70000000,5.850548254920725,6.200000047683716,5.675000011920929,1
2106191,8.5,1997,180000,8.460060976627396,8.5,8.5,1
2106257,5.3,2012,3000000,5.718013504817446,5.300000190734863,5.300000190734863,1
2106291,6.3,2008,2921040,6.357500152058071,5.8500001430511475,6.327777800736603,1
2106747,8.5,1985,19000000,7.268553852921235,7.160000038146973,7.15982147199767,1
2106754,7.4,1990,40000000,6.964424097864761,7.160000038146973,7.15982147199767,0
2106757,7.6,1991,40000000,7.0162247111048766,7.049999952316284,7.423928531578609,0
2107032,6.3,2010,4000000,6.123611262275113,6.3500001430511475,6.3500001430511475,1
2107508,6.8,1995,19000000,6.499633840280794,6.563636389645663,6.397222333484226,1
2107522,6.5,2003,130000000,6.395743084569165,6.563636389645663,5.957015921880329,1
2107578,5.6,2002,70000000,5.9900948028016305,6.563636346296831,5.662499904632568,1
2107655,6.3,2003,3950640,6.324369024725818,6.300000190734863,6.300000190734863,1
2107801,8.3,2010,100000,8.220000171661377,8.300000190734863,8.300000190734863,0
2107860,7.1,1992,1000000,6.97328224798449,6.175000071525574,7.099999904632568,1
2107884,6,2000,408311.4,6.2473913055522585,6.266666730244954,6.200000047683716,1
2107963,5.8,2005,30000000,5.917416810724378,7.066666762034099,6.466666618982951,0
2108025,7.1,2003,18000000,6.5264575105036835,7.299999952316284,6.199999928474426,1
2108051,6.8,1987,155837,6.819841441023287,7.759999990463257,7.120000123977661,1
2109208,7.8,1968,350000,7.611666833752334,7.400000095367432,7.4750001430511475,1
2109776,7.3,2010,1445500,7.300000190734863,7.300000190734863,7.300000190734863,1
2109883,6.5,2010,8094800,6.567604159812133,6.762499988079071,6.762499988079071,1
2109995,8.2,1992,3700000,7.810083193778992,8.199999809265137,8.199999809265137,1
2110013,6.5,2001,1734.6,7.066666603088379,7.066666603088379,7.066666603088379,1
2110014,7.1,2004,173460,7.144444359673394,7.066666603088379,7.066666603088379,1
2110015,7.6,2012,578200,7.562499907281664,7.066666603088379,7.066666603088379,1
2110575,3.6,2002,70000000,5.107467264755099,3.5999999046325684,4.999999904632569,1
2110953,6.4,2000,10000000,6.403811984819199,6.692307655627911,6.774999976158142,0
2111162,7.1,1971,2000000,6.897115774761777,7.158064519205401,7.148437522351742,1
2111285,6.2,1986,8700000,6.293839472961001,6.3999998569488525,6.199999809265137,1
2111344,7.9,1964,120000,7.677777873145209,7.377777841356066,7.638888968361749,1
2111412,5.7,2006,37004800,5.8801895749351,6.549999952316284,6.468279532206956,0
2111477,6.6,2001,80000000,6.358665436365329,6.383333325386047,6.299999872843425,1
2112053,7.2,2004,13876800,7.108103314487414,7.199999968210856,6.376612794014715,1
2112054,6.5,2009,13876800,6.502186143862737,6.5,6.303225778764294,1
2112496,8.6,1992,2000000,,8.5,8.550000190734863,0
2112517,7.1,2004,6000000,7.062999939918518,7.099999904632568,7.099999904632568,0
2112639,5.9,1968,9000000,6.091820592314203,6.1000001430511475,6.106250077486038,1
2112745,6.3,2002,12000000,6.181311374658526,5.919999980926514,6.072222312291463,1
2112748,5.6,2004,18000000,5.81526034250252,5.6333333651224775,5.958333373069763,1
2113785,8.3,2012,4868400,7.888715431922012,7.150000095367432,7.533333460489909,1
2113790,7.2,2005,5435080,7.078487952975999,6.949999809265137,7.137499809265137,1
2114037,2.8,1998,15000000,3.530445626401105,2.799999952316284,2.799999952316284,1
2114114,5.6,2006,51000000,5.971494955546437,6.174999833106995,6.022222148047553,0
2114494,5.8,2008,2000000,5.872050787543967,5.800000190734863,5.800000190734863,1
2114540,7.7,1991,9000000,6.825502918200186,7.50769226367657,7.385714258466448,1
2114830,6.5,2003,50000000,6.383534181532916,6.6333333651224775,6.428571428571429,1
2114934,6.1,1982,35000,6.074137832926608,5.799999872843425,5.799999872843425,1
2114940,5.2,1990,2500000,5.5741412750398265,5.799999872843425,5.799999872843425,1
2115001,6.9,1996,3300000,6.6749586181149665,6.900000095367432,6.900000095367432,0
2115250,5.6,2005,1852312.2688,5.613953396331432,6.566666762034099,6.566666762034099,1
2115495,7.6,1989,35000000,6.965463804648209,7.046153875497671,7.0911110666063095,1
2115528,5.4,1995,100000000,5.8241563949065265,6.563636346296831,6.159999971919589,1
2115544,7,1992,80000000,6.674070674582785,7.046153875497671,6.652222145928277,1
2115648,7.8,2000,4500000,7.723510808640338,7.650000095367432,7.800000190734863,1
2115783,5.4,1980,2000000,5.876000062624613,5.680000007152557,6.010526381040874,0
2115835,5.5,1973,1800000,5.999131021073583,6.300000011920929,6.316666622956594,1
2115868,5.8,2011,70000000,6.008087006967096,5.50000015894572,6,1
2115880,7,1969,17000000,6.986657292411334,6.950000047683716,7,0
2116039,4.8,2013,20000000,4.8624086921534895,4.800000190734863,4.855555693308513,0
2116115,2.4,2000,44000000,4.4680711647188245,2.9000000953674316,3.1166667143503823,1
2116186,6.6,1978,3000000,6.50516660896937,6.599999904632568,6.599999904632568,1
2116731,5.6,2011,1622800,6.010039632755611,5.599999904632568,5.766666571299235,1
2116814,5.6,2005,53000000,5.823175488430605,6.559999942779541,6.3500000068119595,1
2117177,5.7,1963,350000,5.852408054424491,5.699999809265137,4.349999904632568,0
2117379,5.8,1979,10106488.7,6.350428665631979,5.800000190734863,6.304166833559672,1
2117549,5.5,2011,17000000,5.788650795896219,5.5,5.5,1
2117553,3.6,1991,6000000,4.960202560681617,3.5999999046325684,4.306249901652336,1
2117574,7.3,2012,1800000,7.244135962592231,7.300000190734863,7.300000190734863,1
2117662,6.6,1953,1000000,6.901502237568637,6.989999985694885,7.024675268528266,1
2117693,4.5,2010,1000000,5.198484849104118,4.450000047683716,4.433333317438762,1
2117923,6.8,2007,2500000,6.799632537598704,6.800000190734863,6.800000190734863,0
2117951,5.3,2000,9000000,5.703468426752843,5.300000190734863,4.200000047683716,1
2118045,6.2,2013,60000000,6.247177288161521,6.939999961853028,6.444444311989678,1
2118331,8.1,1991,25000000,7.450390299457365,7.400000095367432,7.819047802970523,0
2118675,6.4,2005,14000000,6.309344316402338,6.380000019073487,6.400000095367432,1
2118731,8,1964,3000000,7.451207247170402,8,7.722222222222222,0
2118832,7.1,2007,16500000,6.944769289096197,6.8999998569488525,7.133333245913188,0
2119114,6.6,1998,4538850,6.608914816991734,6.099999904632568,6.599999904632568,1
2119161,6.1,2008,80000000,6.038941290433008,5.9666666984558105,6.128571391105652,1
2119241,5.5,2005,14000000,5.7299228349232,6.5,5.5,1
2119357,6,2006,2800000,6.109528877809361,6,6,0
2119442,4.6,1993,15000000,5.6098644638518484,4.599999904632568,5.651515109611279,1
2119476,7.4,1988,15000000,6.788699690620323,7.046153875497671,7.2166666984558105,1
2119506,6.1,1996,35000000,6.340072768634808,6.0333333015441895,6.369999980926513,1
2119637,8.1,2004,10000000,7.506802955181961,7.066666762034099,7.680000281333923,1
2119663,7.3,2007,18000000,6.802306003252696,7.5857142720903665,7.150000095367432,1
2119913,7.2,2010,3200000,6.73896046671724,7.199999809265137,7.199999809265137,1
2119975,6.1,1990,33000,6.099999904632568,6,6.099999904632568,1
2120142,6.4,2001,40000000,6.433538116751352,5.650000095367432,6.344642906529563,0
2120344,6.1,1972,60000,6.1135134181460815,6.099999904632568,6.099999904632568,0
2121138,5.2,1994,30000000,5.683525244033191,5.6499998569488525,5.199999809265137,1
2121158,7.8,1999,13000000,7.189946410800336,7.866666793823242,7.679999923706054,1
2121161,7.2,2004,18000000,6.858391550096381,7.199999809265137,7.106666564941406,1
2121320,7.4,2012,2312800,7.400000095367432,7.400000095367432,7.400000095367432,1
2121407,2.9,1952,50000,4.5674167017141984,2.9000000953674316,2.9000000953674316,1
2121736,7.4,2006,3300000,6.805370422435606,7.400000095367432,7.400000095367432,1
2122082,7.1,1960,2203123,7.027751511568419,7.066666642824809,7.359999942779541,0
2122175,5.8,1998,53000000,5.980087172121088,6.960000038146973,6.083333472410838,0
2122278,4.4,2001,18513810,5.3988632540847314,4.400000095367432,5.379166732231776,1
2122581,7.5,2007,1734600,7.496666669845581,7.5,7.5,1
2122605,8.1,1925,3900000,7.805259023455604,7.940000295639038,8.061111436949837,1
2122668,6.7,2002,5295565.55905,6.628449955811868,6.399999976158142,6.499999920527141,0
2122740,3.8,2013,1000000,4.75011570006609,3.799999952316284,3.799999952316284,1
2122758,7,2010,9000000,6.722815120520712,7,7,0
2122785,4.4,2011,7300000,4.942013943526479,4.400000095367432,4.400000095367432,1
2122851,5.7,1979,239000,5.996554505190595,6.125,5.912499904632568,1
2123069,6,1974,500000,6.070652184279068,6,6,1
2123322,3.9,1999,3500000,4.8278956801401645,5.1000001430511475,3.9000000953674316,1
2123454,6.7,2013,9000000,6.851041537665186,6.766666730244954,6.722222116258409,1
2123896,6.8,2011,5000000,6.690276703135872,7.066666762034099,7.0600001335144045,1
2124334,3.5,1984,18000000,4.75001922940002,3.5,5.133333285649617,0
2124429,7.5,2000,6000000,6.653284122124519,6.900000095367432,6.900000095367432,1
2124438,6.3,1999,7000000,6.260922461966768,6.300000190734863,6.5333333015441895,1
2124460,6.5,2012,1500000,6.402058099493233,6.5,6.5,1
2124468,5.7,1997,10000000,5.927233244951705,5.099999984105428,5.699999809265137,1
2124861,5.9,1988,1173706,5.925926014229103,5.900000095367432,5.900000095367432,1
2125098,6.3,1988,19000000,6.378315139483934,6.675000071525574,5.8714286259242465,1
2125257,7.2,2002,250000,7.028490779697296,6.824999928474426,7.03333314259847,1
